      1 1 17 41.894995 1 17 41.894995 1460
      2 1 17 41.897402 1 17 41.897402 1460
      3 1 17 41.899641 1 17 41.899641 1460
      4 1 17 41.901955 1 17 41.901955 1460
      5 1 17 41.904238 1 17 41.904238 1460
      6 1 17 41.906517 1 17 41.906517 1460
      7 1 17 41.908839 1 17 41.908839 1460
      8 1 17 41.911130 1 17 41.911130 1460
      9 1 17 41.913387 1 17 41.913387 1460
     10 1 17 41.915700 1 17 41.915700 1460
     11 1 17 41.917941 1 17 41.917941 1460
     12 1 17 41.920253 1 17 41.920253 1460
     13 1 17 41.922567 1 17 41.922567 1460
     14 1 17 41.924868 1 17 41.924868 1460
     15 1 17 41.927120 1 17 41.927120 1460
     16 1 17 41.929428 1 17 41.929428 1460
     17 1 17 41.931705 1 17 41.931705 1460
     18 1 17 41.933990 1 17 41.933990 1460
     19 1 17 41.936266 1 17 41.936266 1460
     20 1 17 41.938586 1 17 41.938586 1460
     21 1 17 41.940883 1 17 41.940883 1460
     22 1 17 41.943156 1 17 41.943156 1460
     23 1 17 41.945422 1 17 41.945422 1460
     24 1 17 41.947715 1 17 41.947715 1460
     25 1 17 41.949990 1 17 41.949990 1460
     26 1 17 41.952317 1 17 41.952317 1460
     27 1 17 41.954580 1 17 41.954580 1460
     28 1 17 41.956868 1 17 41.956868 1460
     29 1 17 41.959184 1 17 41.959184 1460
     30 1 17 41.961466 1 17 41.961466 1460
     31 1 17 41.963734 1 17 41.963734 1460
     32 1 17 41.966037 1 17 41.966037 1460
     33 1 17 41.968331 1 17 41.968331 1460
     34 1 17 41.970607 1 17 41.970607 1460
     35 1 17 41.972925 1 17 41.972925 1460
     36 1 17 41.975171 1 17 41.975171 1460
     37 1 17 41.977463 1 17 41.977463 1460
     38 1 17 41.979748 1 17 41.979748 1460
     39 1 17 41.981985 1 17 41.981985 1460
     40 1 17 41.984335 1 17 41.984335 1460
     41 1 17 41.986604 1 17 41.986604 1460
     42 1 17 41.988908 1 17 41.988908 1460
     43 1 17 41.991188 1 17 41.991188 1460
     44 1 17 41.993474 1 17 41.993474 1460
     45 1 17 41.995764 1 17 41.995764 1460
     46 1 17 41.998023 1 17 41.998023 1460
     47 1 17 42.000348 1 17 42.000348 1460
     48 1 17 42.002626 1 17 42.002626 1460
     49 1 17 42.004945 1 17 42.004945 1460
     50 1 17 42.007224 1 17 42.007224 1460
      1 1 17 41.903334 1 17 41.903334 1460
      2 1 17 41.905706 1 17 41.905706 1460
      3 1 17 41.907992 1 17 41.907992 1460
      4 1 17 41.910277 1 17 41.910277 1460
      5 1 17 41.912565 1 17 41.912565 1460
      6 1 17 41.914817 1 17 41.914817 1460
      7 1 17 41.917144 1 17 41.917144 1460
      8 1 17 41.919431 1 17 41.919431 1460
      9 1 17 41.921720 1 17 41.921720 1460
     10 1 17 41.924008 1 17 41.924008 1460
     11 1 17 41.926284 1 17 41.926284 1460
     12 1 17 41.928589 1 17 41.928589 1460
     13 1 17 41.930872 1 17 41.930872 1460
     14 1 17 41.933208 1 17 41.933208 1460
     15 1 17 41.935450 1 17 41.935450 1460
     16 1 17 41.937747 1 17 41.937747 1460
     17 1 17 41.940024 1 17 41.940024 1460
     18 1 17 41.942312 1 17 41.942312 1460
     19 1 17 41.944600 1 17 41.944600 1460
     20 1 17 41.946893 1 17 41.946893 1460
