      1 3 28 26.707225 3 28 26.711086 1472
      2 3 28 26.708359 3 28 26.711552 1472
      3 3 28 26.709413 3 28 26.712572 1472
      4 3 28 26.710457 3 28 26.713643 1472
      5 3 28 26.711522 3 28 26.714679 1472
      6 3 28 26.712582 3 28 26.715751 1472
      7 3 28 26.713598 3 28 26.716968 1472
      8 3 28 26.714591 3 28 26.718182 1472
      9 3 28 26.715657 3 28 26.719401 1472
     10 3 28 26.716698 3 28 26.720624 1472
     11 3 28 26.717742 3 28 26.721831 1472
     12 3 28 26.718785 3 28 26.723055 1472
     13 3 28 26.719830 3 28 26.724257 1472
     14 3 28 26.720876 3 28 26.725480 1472
     15 3 28 26.721896 3 28 26.726694 1472
     16 3 28 26.722960 3 28 26.727910 1472
     17 3 28 26.724011 3 28 26.729129 1472
     18 3 28 26.725056 3 28 26.730339 1472
     19 3 28 26.726092 3 28 26.731556 1472
     20 3 28 26.727136 3 28 26.732773 1472
     21 3 28 26.728183 3 28 26.733990 1472
     22 3 28 26.729191 3 28 26.735209 1472
     23 3 28 26.730273 3 28 26.736422 1472
     24 3 28 26.731314 3 28 26.737632 1472
     25 3 28 26.732354 3 28 26.738853 1472
     26 3 28 26.733402 3 28 26.740069 1472
     27 3 28 26.734442 3 28 26.741285 1472
     28 3 28 26.735486 3 28 26.742502 1472
     29 3 28 26.736488 3 28 26.743719 1472
     30 3 28 26.737574 3 28 26.744931 1472
     31 3 28 26.738618 3 28 26.746150 1472
     32 3 28 26.739663 3 28 26.747365 1472
     33 3 28 26.740708 3 28 26.748583 1472
     34 3 28 26.741749 3 28 26.749797 1472
     35 3 28 26.742794 3 28 26.751014 1472
     36 3 28 26.743784 3 28 26.752238 1472
     37 3 28 26.744880 3 28 26.753451 1472
     38 3 28 26.745927 3 28 26.754663 1472
     39 3 28 26.746967 3 28 26.755884 1472
     40 3 28 26.748013 3 28 26.757093 1472
     41 3 28 26.749058 3 28 26.758324 1472
     42 3 28 26.750101 3 28 26.759543 1472
     43 3 28 26.751146 3 28 26.760740 1472
     44 3 28 26.752248 3 28 26.761956 1472
     45 3 28 26.753250 3 28 26.763311 1472
     46 3 28 26.754290 3 28 26.764403 1472
     47 3 28 26.755319 3 28 26.765608 1472
     48 3 28 26.756365 3 28 26.766818 1472
     49 3 28 26.757407 3 28 26.768039 1472
     50 3 28 26.758444 3 28 26.769255 1472
     51 3 28 26.759554 3 28 26.770469 1472
     52 3 28 26.760539 3 28 26.771685 1472
     53 3 28 26.761585 3 28 26.772898 1472
     54 3 28 26.762626 3 28 26.774173 1472
     55 3 28 26.763676 3 28 26.775338 1472
     56 3 28 26.764720 3 28 26.776554 1472
     57 3 28 26.765740 3 28 26.777768 1472
     58 3 28 26.766826 3 28 26.778984 1472
     59 3 28 26.767845 3 28 26.780197 1472
     60 3 28 26.768892 3 28 26.781417 1472
     61 3 28 26.769944 3 28 26.782630 1472
     62 3 28 26.770979 3 28 26.783847 1472
     63 3 28 26.772021 3 28 26.785080 1472
     64 3 28 26.773050 3 28 26.786279 1472
     65 3 28 26.774122 3 28 26.787500 1472
     66 3 28 26.775157 3 28 26.788772 1472
     67 3 28 26.776205 3 28 26.789946 1472
     68 3 28 26.777242 3 28 26.791146 1472
     69 3 28 26.778285 3 28 26.792360 1472
     70 3 28 26.779327 3 28 26.793579 1472
     71 3 28 26.780336 3 28 26.794792 1472
     72 3 28 26.781424 3 28 26.796009 1472
     73 3 28 26.782458 3 28 26.797222 1472
     74 3 28 26.783505 3 28 26.798438 1472
     75 3 28 26.784558 3 28 26.799659 1472
     76 3 28 26.785592 3 28 26.800871 1472
     77 3 28 26.786633 3 28 26.802087 1472
     78 3 28 26.787627 3 28 26.803308 1472
     79 3 28 26.788782 3 28 26.804518 1472
     80 3 28 26.789808 3 28 26.805735 1472
     81 3 28 26.790814 3 28 26.806951 1472
     82 3 28 26.791854 3 28 26.808167 1472
     83 3 28 26.792902 3 28 26.809384 1472
     84 3 28 26.793942 3 28 26.810600 1472
     85 3 28 26.794985 3 28 26.811817 1472
     86 3 28 26.796016 3 28 26.813029 1472
     87 3 28 26.797073 3 28 26.814244 1472
     88 3 28 26.798117 3 28 26.815470 1472
     89 3 28 26.799161 3 28 26.816680 1472
     90 3 28 26.800204 3 28 26.817896 1472
     91 3 28 26.801256 3 28 26.819110 1472
     92 3 28 26.802292 3 28 26.820329 1472
     93 3 28 26.803316 3 28 26.821542 1472
     94 3 28 26.804403 3 28 26.822759 1472
     95 3 28 26.805427 3 28 26.823982 1472
     96 3 28 26.806468 3 28 26.825195 1472
     97 3 28 26.807518 3 28 26.826408 1472
     98 3 28 26.808558 3 28 26.827622 1472
     99 3 28 26.809599 3 28 26.828838 1472
    100 3 28 26.810607 3 28 26.830055 1472
    101 3 28 26.811712 3 28 26.831268 1472
    102 3 28 26.812732 3 28 26.832482 1472
    103 3 28 26.813777 3 28 26.833704 1472
    104 3 28 26.814834 3 28 26.834915 1472
    105 3 28 26.815864 3 28 26.836142 1472
    106 3 28 26.816911 3 28 26.837353 1472
    107 3 28 26.817959 3 28 26.838567 1472
    108 3 28 26.818999 3 28 26.839784 1472
    109 3 28 26.820043 3 28 26.841003 1472
    110 3 28 26.821082 3 28 26.842214 1472
    111 3 28 26.822126 3 28 26.843433 1472
    112 3 28 26.823170 3 28 26.844646 1472
    113 3 28 26.824221 3 28 26.845863 1472
    114 3 28 26.825255 3 28 26.847080 1472
    115 3 28 26.826299 3 28 26.848296 1472
    116 3 28 26.827352 3 28 26.849513 1472
    117 3 28 26.828389 3 28 26.850728 1472
    118 3 28 26.829433 3 28 26.851942 1472
    119 3 28 26.830479 3 28 26.853173 1472
    120 3 28 26.831520 3 28 26.854375 1472
    121 3 28 26.832551 3 28 26.855594 1472
    122 3 28 26.833608 3 28 26.856806 1472
    123 3 28 26.834651 3 28 26.858024 1472
    124 3 28 26.835696 3 28 26.859245 1472
    125 3 28 26.836743 3 28 26.860455 1472
    126 3 28 26.837785 3 28 26.861671 1472
    127 3 28 26.838826 3 28 26.862881 1472
    128 3 28 26.839847 3 28 26.864104 1472
    129 3 28 26.840914 3 28 26.865317 1472
    130 3 28 26.841957 3 28 26.866530 1472
    131 3 28 26.843002 3 28 26.867758 1472
    132 3 28 26.844046 3 28 26.868967 1472
    133 3 28 26.845092 3 28 26.870187 1472
    134 3 28 26.846135 3 28 26.871400 1472
    135 3 28 26.847142 3 28 26.872614 1472
    136 3 28 26.848220 3 28 26.873832 1472
    137 3 28 26.849267 3 28 26.875047 1472
    138 3 28 26.850314 3 28 26.876263 1472
    139 3 28 26.851354 3 28 26.877475 1472
    140 3 28 26.852399 3 28 26.878696 1472
    141 3 28 26.853442 3 28 26.879910 1472
    142 3 28 26.854441 3 28 26.881125 1472
    143 3 28 26.855527 3 28 26.882349 1472
    144 3 28 26.856573 3 28 26.883559 1472
    145 3 28 26.857620 3 28 26.884774 1472
    146 3 28 26.858660 3 28 26.885996 1472
    147 3 28 26.859704 3 28 26.887208 1472
    148 3 28 26.860751 3 28 26.888422 1472
    149 3 28 26.861736 3 28 26.889640 1472
    150 3 28 26.862835 3 28 26.890854 1472
    151 3 28 26.863889 3 28 26.892070 1472
    152 3 28 26.864927 3 28 26.893287 1472
    153 3 28 26.865967 3 28 26.894500 1472
    154 3 28 26.867011 3 28 26.895714 1472
    155 3 28 26.868054 3 28 26.896941 1472
    156 3 28 26.869101 3 28 26.898153 1472
    157 3 28 26.870145 3 28 26.899369 1472
    158 3 28 26.871188 3 28 26.900586 1472
    159 3 28 26.872227 3 28 26.901800 1472
    160 3 28 26.873274 3 28 26.903022 1472
